Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Day_of_Week,Super_Bowl_Week,Labor_Day_Week,Thanksgiving_Week,Christmas_Week,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Sales_Lag_1,Sales_Lag_2,Sales_Lag_4,Rolling_Mean_4,Rolling_STD_4,EMA_4,Fuel_Unemployment_Interaction,Store_Avg_Sales
13,1932231.05,0,77.79,2.791,126.1498065,7.951,2010,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1870843.9,2018314.71,2003435.31,1965733.5425,66361.30513096601,1945917.0769512134,22.191240999999998,1995237.3788495576
13,1907351.2,0,82.27,2.797,126.1283548,7.951,2010,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1932231.05,1870843.9,1970340.25,1947932.4774999998,62302.8905873213,1940442.6402307593,22.238947,1995237.3788495576
13,1817887.23,0,78.94,2.797,126.1069032,7.951,2010,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1907351.2,1932231.05,2018314.71,1932185.215,62710.38520253744,1927206.0265063813,22.238947,1995237.3788495576
13,1969121.45,0,81.24,2.802,126.0854516,7.951,2010,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,1817887.23,1907351.2,1870843.9,1882078.3450000002,49667.97431635296,1883478.4333125446,22.278702,1995237.3788495576
13,1877592.55,0,74.93,2.837,126.064,7.951,2010,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1969121.45,1817887.23,1932231.05,1906647.7325,64385.28088300921,1917735.6750494835,22.556987,1995237.3788495576
13,1997397.63,0,76.34,2.85,126.0766452,7.951,2010,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1877592.55,1969121.45,1907351.2,1892988.1075,62927.866795752765,1901678.4151690197,22.66035,1995237.3788495576
13,1908278.27,0,75.31,2.854,126.0892903,7.951,2010,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1997397.63,1877592.55,1817887.23,1915499.7149999999,82760.11384713078,1939966.1152087648,22.692154,1995237.3788495576
13,1911852.58,0,65.71,2.868,126.1019355,7.951,2010,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1908278.27,1997397.63,1969121.45,1938097.4749999999,54860.50900211214,1927290.9743231158,22.803468,1995237.3788495576
13,1772143.94,1,65.74,2.87,126.1145806,7.951,2010,4,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1911852.58,1908278.27,1877592.55,1923780.2575,51430.869345506544,1921115.6157747428,22.81937,1995237.3788495576
13,1790279.74,0,66.84,2.875,126.1454667,7.951,2010,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1772143.94,1911852.58,1997397.63,1897418.105,93123.2500292417,1861526.9407223845,22.859125,1995237.3788495576
13,1705655.09,0,68.22,2.872,126.1900333,7.951,2010,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1790279.74,1772143.94,1908278.27,1845638.6324999998,74775.41448488864,1833028.0590725532,22.835271999999996,1995237.3788495576
13,1765584.48,0,68.74,2.853,126.2346,7.795,2010,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1705655.09,1790279.74,1911852.58,1794982.8375,85987.82384840034,1782078.8699837774,22.239135,1995237.3788495576
13,1871924.07,0,63.03,2.841,126.2791667,7.795,2010,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1765584.48,1705655.09,1772143.94,1758415.8125,36691.756534811546,1775481.1138768464,22.145595,1995237.3788495576
13,1851431.06,0,54.12,2.845,126.3266774,7.795,2010,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1871924.07,1765584.48,1790279.74,1783360.8450000002,68909.35941064286,1814058.2967240096,22.176775000000003,1995237.3788495576
13,1796949.59,0,56.89,2.849,126.3815484,7.795,2010,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1851431.06,1871924.07,1705655.09,1798648.675,77236.24261714841,1829007.4021269206,22.207955000000002,1995237.3788495576
13,1887895.07,0,45.12,2.841,126.4364194,7.795,2010,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1796949.59,1851431.06,1765584.48,1821472.2999999998,48879.85313319281,1816184.2772285375,22.145595,1995237.3788495576
13,1854967.66,0,49.96,2.831,126.4912903,7.795,2010,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1887895.07,1796949.59,1871924.07,1852049.9475,39649.657293814904,1844868.5944010287,22.067645,1995237.3788495576
13,1939964.63,0,42.55,2.831,126.5461613,7.795,2010,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1854967.66,1887895.07,1851431.06,1847810.845,37673.76767113751,1848908.2206460168,22.067645,1995237.3788495576
13,1925393.91,0,42.0,2.842,126.6072,7.795,2010,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1939964.63,1854967.66,1796949.59,1869944.2375,59937.75713343594,1885330.7844168227,22.15339,1995237.3788495576
13,2766400.05,1,28.22,2.83,126.6692667,7.795,2010,4,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1925393.91,1939964.63,1887895.07,1902055.3175,38295.19540013073,1901356.0346578057,22.05985,1995237.3788495576
13,2083379.89,0,25.8,2.812,126.7313333,7.795,2010,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,2766400.05,1925393.91,1854967.66,2121681.5625,431411.6827317178,2247373.640894592,21.919539999999998,1995237.3788495576
13,2461468.35,0,36.78,2.817,126.7934,7.795,2010,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,2083379.89,2766400.05,1939964.63,2178784.62,398177.4293027175,2181776.1405253904,21.958515000000002,1995237.3788495576
13,2771646.81,0,35.21,2.842,126.8794839,7.795,2010,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2461468.35,2083379.89,1925393.91,2309160.55,378822.45916700637,2293653.0243268637,22.15339,1995237.3788495576
13,3595903.2,0,34.9,2.846,126.9835806,7.795,2010,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,2771646.81,2461468.35,2766400.05,2520723.775,325627.6404782563,2484850.538608043,22.18457,1995237.3788495576
13,1675292.0,1,26.79,2.868,127.0876774,7.795,2010,4,0,0,0,1,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,3595903.2,2771646.81,2083379.89,2728099.5625,643359.7168020349,2929271.6031814567,22.35606,1995237.3788495576
13,1744544.39,0,16.94,2.891,127.1917742,7.47,2011,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1675292.0,3595903.2,2461468.35,2626077.59,794321.8389855808,2427679.7618976124,21.595769999999998,1995237.3788495576
13,1682316.31,0,20.6,2.903,127.3009355,7.47,2011,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1744544.39,1675292.0,2771646.81,2446846.6,915487.3276697402,2154425.6131348866,21.68541,1995237.3788495576
13,1770177.37,0,34.8,2.934,127.4404839,7.47,2011,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1682316.31,1744544.39,3595903.2,2174513.975,948103.7732803874,1965581.8918794056,21.91698,1995237.3788495576
13,1633663.12,0,31.64,2.96,127.5800323,7.47,2011,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1770177.37,1682316.31,1675292.0,1718082.5175,46634.58780794988,1887420.0831272646,22.1112,1995237.3788495576
13,1848186.58,0,23.35,2.974,127.7195806,7.47,2011,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1633663.12,1770177.37,1744544.39,1707675.2975,61608.22378515104,1785917.2978760637,22.215780000000002,1995237.3788495576
13,1944438.9,1,30.83,3.034,127.859129,7.47,2011,4,1,0,0,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1848186.58,1633663.12,1682316.31,1733585.845,95018.21641998614,1810825.0107256821,22.66398,1995237.3788495576
13,2003480.59,0,40.85,3.062,127.99525,7.47,2011,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1944438.9,1848186.58,1770177.37,1799116.4925000002,131325.00002099836,1864270.5664354651,22.87314,1995237.3788495576
13,1831933.95,0,33.17,3.12,128.13,7.47,2011,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2003480.59,1944438.9,1633663.12,1857442.2975,162335.43494040662,1919954.5758613138,23.3064,1995237.3788495576
13,1894960.68,0,34.23,3.23,128.26475,7.47,2011,4,0,0,0,0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1831933.95,2003480.59,1848186.58,1907010.0050000001,81248.80576405398,1884746.3255167753,24.1281,1995237.3788495576
13,1852432.58,0,41.28,3.346,128.3995,7.47,2011,4,0,0,0,0,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1894960.68,1831933.95,1944438.9,1918703.53,72897.51278513644,1888832.067310066,24.99462,1995237.3788495576
13,1852443.78,0,44.69,3.407,128.5121935,7.47,2011,4,0,0,0,0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1852432.58,1894960.68,2003480.59,1895701.95,76497.01720907693,1874272.2723860375,25.45029,1995237.3788495576
13,1807545.43,0,42.38,3.435,128.6160645,7.47,2011,4,0,0,0,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1852443.78,1852432.58,1831933.95,1857942.7475,26503.996323905147,1865540.8754316217,25.65945,1995237.3788495576
13,1864238.64,0,42.49,3.487,128.7199355,7.193,2011,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,1807545.43,1852443.78,1894960.68,1851845.6175,35693.68548387296,1842342.6972589719,25.081991,1995237.3788495576
13,1887465.04,0,42.75,3.547,128.8238065,7.193,2011,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1864238.64,1807545.43,1852432.58,1844165.1075,25038.86983026676,1851101.0743553834,25.513571,1995237.3788495576
13,1950994.04,0,41.72,3.616,128.9107333,7.193,2011,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1887465.04,1864238.64,1852443.78,1852923.2225,33568.585248138064,1865646.6606132302,26.009888,1995237.3788495576
13,2124316.34,0,47.55,3.655,128.9553,7.193,2011,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1950994.04,1887465.04,1807545.43,1877560.7874999999,59358.14094734644,1899785.6123679385,26.290414999999996,1995237.3788495576
13,1895583.12,0,43.85,3.683,128.9998667,7.193,2011,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,2124316.34,1950994.04,1864238.64,1956753.515,117573.19243538666,1989597.9034207636,26.491818999999996,1995237.3788495576
13,1986380.4,0,47.75,3.744,129.0444333,7.193,2011,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1895583.12,2124316.34,1887465.04,1964589.635,110162.85332772591,1951991.9900524581,26.930592,1995237.3788495576
13,1958823.56,0,52.4,3.77,129.089,7.193,2011,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1986380.4,1895583.12,1950994.04,1989318.475,97447.65250175247,1965747.3540314753,27.11761,1995237.3788495576
13,1860923.55,0,52.12,3.802,129.0756774,7.193,2011,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1958823.56,1986380.4,2124316.34,1991275.855,96495.22805340741,1962977.8364188848,27.347786,1995237.3788495576
13,1866369.93,0,54.62,3.778,129.0623548,7.193,2011,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1860923.55,1958823.56,1895583.12,1925427.6575,57393.37773942036,1922156.1218513309,27.175154,1995237.3788495576
13,1935593.87,0,52.76,3.752,129.0490323,7.193,2011,4,0,0,0,0,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1866369.93,1860923.55,1986380.4,1918124.3599999999,63942.07161277758,1899841.6451107985,26.988135999999997,1995237.3788495576
13,1997816.98,0,61.39,3.732,129.0357097,7.193,2011,4,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1935593.87,1866369.93,1958823.56,1905427.7275,49218.03342339424,1914142.5350664794,26.844276,1995237.3788495576
13,2086433.49,0,63.35,3.704,129.0432,7.193,2011,4,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1997816.98,1935593.87,1860923.55,1915176.0825,64734.796903766284,1947612.3130398877,26.642872,1995237.3788495576
13,2009163.08,0,66.38,3.668,129.0663,7.193,2011,4,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,2086433.49,1997816.98,1866369.93,1971553.5675000001,93530.49568950219,2003140.7838239328,26.383924,1995237.3788495576
13,2048035.74,0,74.29,3.613,129.0894,6.877,2011,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,2009163.08,2086433.49,1935593.87,2007251.855,61906.563418314574,2005549.7022943601,24.846601,1995237.3788495576
13,2021699.38,0,77.3,3.563,129.1125,6.877,2011,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,2048035.74,2009163.08,1997816.98,2035362.3225000002,40269.64411711013,2022544.1173766162,24.502751,1995237.3788495576
13,1956813.31,0,75.59,3.553,129.1338387,6.877,2011,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,2021699.38,2048035.74,2086433.49,2041332.9224999999,34153.39762908949,2022206.2224259696,24.433981,1995237.3788495576
13,1987089.36,0,78.5,3.563,129.1507742,6.877,2011,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1956813.31,2021699.38,2009163.08,2008927.8775,38334.14340311679,1996049.057455582,24.502751,1995237.3788495576
13,1880785.69,0,77.62,3.574,129.1677097,6.877,2011,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1987089.36,1956813.31,2048035.74,2003409.4475,39847.9313518882,1992465.1784733497,24.578397999999996,1995237.3788495576
13,2076231.8,0,75.56,3.595,129.1846452,6.877,2011,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,1880785.69,1987089.36,2021699.38,1961596.935,60043.0623634604,1947793.3830840099,24.722815,1995237.3788495576
13,1970341.38,0,75.95,3.606,129.2015806,6.877,2011,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2076231.8,1880785.69,1956813.31,1975230.04,80830.91443413067,1999168.749850406,24.798461999999997,1995237.3788495576
13,2090340.98,0,76.68,3.578,129.2405806,6.877,2011,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1970341.38,2076231.8,1987089.36,1978612.0575,80083.04245801088,1987637.801910244,24.605905999999997,1995237.3788495576
13,2035244.54,0,81.53,3.57,129.2832581,6.877,2011,4,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,2090340.98,1970341.38,1880785.69,2004424.9625,98295.71756553961,2028719.0731461465,24.55089,1995237.3788495576
13,1953628.82,0,77.0,3.58,129.3259355,6.877,2011,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,2035244.54,2090340.98,2076231.8,2043039.675,53805.00857197657,2031329.2598876879,24.61966,1995237.3788495576
13,1872921.31,1,70.19,3.619,129.3686129,6.877,2011,4,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1953628.82,2035244.54,1970341.38,2012388.9300000002,62768.48465030539,2000249.0839326128,24.887863,1995237.3788495576
13,1923223.82,0,67.54,3.641,129.4306,6.877,2011,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1872921.31,1953628.82,2090340.98,1988033.9124999999,95096.79464217441,1949317.9743595677,25.039157,1995237.3788495576
13,1847430.96,0,63.6,3.648,129.5183333,6.877,2011,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1923223.82,1872921.31,2035244.54,1946254.6225,68023.95850345807,1938880.312615741,25.087296,1995237.3788495576
13,1835662.69,0,68.28,3.623,129.6060667,6.877,2011,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1847430.96,1923223.82,1953628.82,1899301.2275,47993.758054542646,1902300.5715694448,24.915371,1995237.3788495576
13,2067232.56,0,60.62,3.592,129.6938,6.392,2011,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1835662.69,1847430.96,1872921.31,1869809.6949999998,38856.90255322625,1875645.4189416668,22.960064000000003,1995237.3788495576
13,1929659.07,0,51.74,3.567,129.7706452,6.392,2011,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2067232.56,1835662.69,1923223.82,1918387.5075,106546.49475831646,1952280.2753650001,22.800264000000002,1995237.3788495576
13,1973544.27,0,54.66,3.579,129.7821613,6.392,2011,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1929659.07,2067232.56,1847430.96,1919996.32,106692.34856634127,1943231.7932190003,22.876968,1995237.3788495576
13,1948733.81,0,47.41,3.567,129.7936774,6.392,2011,4,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1973544.27,1929659.07,1835662.69,1951524.6475,96220.7210277299,1955356.7839314006,22.800264000000002,1995237.3788495576
13,2036317.54,0,43.51,3.538,129.8051935,6.392,2011,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1948733.81,1973544.27,2067232.56,1979792.4275000002,60999.47403870092,1952707.5943588405,22.614896,1995237.3788495576
13,2111592.09,0,33.8,3.513,129.8167097,6.392,2011,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,2036317.54,1948733.81,1929659.07,1972063.6725,46451.35252826153,1986151.5726153045,22.455096,1995237.3788495576
13,2016323.51,0,40.65,3.489,129.8268333,6.392,2011,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,2111592.09,2036317.54,1973544.27,2017546.9275,72728.50768532988,2036327.779569183,22.301688000000002,1995237.3788495576
13,2864170.61,1,38.89,3.445,129.8364,6.392,2011,4,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,2016323.51,2111592.09,1948733.81,2028241.7375,67022.51992173419,2028326.0717415102,22.02044,1995237.3788495576
13,2051315.66,0,33.94,3.389,129.8459667,6.392,2011,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,2864170.61,2016323.51,2036317.54,2257100.9375,406786.3854552295,2362663.887044906,21.662488,1995237.3788495576
13,2462779.06,0,24.82,3.341,129.8555333,6.392,2011,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,2051315.66,2864170.61,2111592.09,2260850.4675,404133.44582304213,2238124.5962269437,21.355672000000002,1995237.3788495576
13,2760346.71,0,27.85,3.282,129.8980645,6.392,2011,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2462779.06,2051315.66,2016323.51,2348647.21,399013.5951481142,2327986.3817361663,20.978544000000003,1995237.3788495576
13,3556766.03,0,24.76,3.186,129.9845484,6.392,2011,4,0,0,0,0,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,2760346.71,2462779.06,2864170.61,2534653.01,364371.76689157635,2500930.5130417,20.364912,1995237.3788495576
13,1969056.91,1,31.53,3.119,130.0710323,6.392,2011,4,0,0,0,1,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,3556766.03,2760346.71,2051315.66,2707801.8649999998,636268.1370081805,2923264.71982502,19.936648,1995237.3788495576
13,1865752.78,0,33.8,3.08,130.1575161,6.104,2012,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1969056.91,3556766.03,2462779.06,2687237.1774999998,665229.2267106986,2541581.5958950124,18.80032,1995237.3788495576
13,1794962.64,0,25.61,3.056,130.244,6.104,2012,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1865752.78,1969056.91,2760346.71,2537980.6075,788021.752297481,2271250.0695370077,18.653824,1995237.3788495576
13,1811606.21,0,32.71,3.047,130.2792258,6.104,2012,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1794962.64,1865752.78,3556766.03,2296634.59,843123.6093868107,2080735.0977222049,18.598888000000002,1995237.3788495576
13,1733983.09,0,34.32,3.058,130.3144516,6.104,2012,4,0,0,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1811606.21,1794962.64,1969056.91,1860344.635,78523.55508524789,1973083.5426333232,18.666031999999998,1995237.3788495576
13,1927780.74,0,31.39,3.077,130.3496774,6.104,2012,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1733983.09,1811606.21,1865752.78,1801576.1800000002,54258.032328377696,1877443.361579994,18.782008,1995237.3788495576
13,2069284.57,1,33.73,3.116,130.3849032,6.104,2012,4,1,0,0,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1927780.74,1733983.09,1794962.64,1817083.17,80991.54325861202,1897578.3129479967,19.020064,1995237.3788495576
13,2214477.06,0,36.57,3.119,130.4546207,6.104,2012,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2069284.57,1927780.74,1811606.21,1885663.6525,146038.7941986444,1966260.8157687983,19.038376000000003,1995237.3788495576
13,1929768.03,0,35.38,3.145,130.5502069,6.104,2012,4,0,0,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2214477.06,2069284.57,1733983.09,1986381.3650000002,204971.1442700904,2065547.313461279,19.19708,1995237.3788495576
13,1969742.76,0,32.36,3.242,130.6457931,6.104,2012,4,0,0,0,0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1929768.03,2214477.06,1927780.74,2035327.6,136573.24621403203,2011235.6000767678,19.789168,1995237.3788495576
13,1986445.65,0,38.24,3.38,130.7413793,6.104,2012,4,0,0,0,0,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1969742.76,1929768.03,2069284.57,2045818.105,126822.1801127621,1994638.464046061,20.63152,1995237.3788495576
13,2025582.62,0,52.5,3.529,130.8261935,6.104,2012,4,0,0,0,0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1986445.65,1969742.76,2214477.06,2025108.375,128465.86819346354,1991361.3384276368,21.541016,1995237.3788495576
13,1904421.74,0,47.83,3.671,130.8966452,6.104,2012,4,0,0,0,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,2025582.62,1986445.65,1929768.03,1977884.765,39706.785969419805,2005049.8510565825,22.407784,1995237.3788495576
13,1948982.7,0,53.2,3.734,130.9670968,6.104,2012,4,0,0,0,0,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,1904421.74,2025582.62,1969742.76,1971548.1925000001,50500.40860218656,1964798.6066339496,22.792336,1995237.3788495576
13,2271614.76,0,48.85,3.793,131.0375484,5.965,2012,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1948982.7,1904421.74,1986445.65,1966358.1774999998,51797.91067027722,1958472.24398037,22.625245,1995237.3788495576
13,2057637.86,0,51.7,3.833,131.108,5.965,2012,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2271614.76,1948982.7,2025582.62,2037650.455,163805.56556785063,2083729.2503882223,22.863845,1995237.3788495576
13,1955689.12,0,50.24,3.845,131.1173333,5.965,2012,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,2057637.86,2271614.76,1904421.74,2045664.265,163802.4918890558,2073292.6942329337,22.935425000000002,1995237.3788495576
13,1970121.65,0,64.8,3.842,131.1266667,5.965,2012,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1955689.12,2057637.86,1948982.7,2058481.1099999999,150535.44303980563,2026251.2645397603,22.91753,1995237.3788495576
14,2237544.75,0,37.13,2.777,182.1201566,8.992,2010,4,0,0,0,0,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,2095591.63,2204556.7,2623469.95,2156959.2800000003,377993.6569540206,2113287.6569852936,24.970784000000005,2082794.8353097343
14,2156035.06,0,45.8,2.818,182.1628441,8.992,2010,4,0,0,0,0,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2237544.75,2095591.63,1704218.84,2060477.98,245129.12369125884,2167181.260825815,25.339456000000002,2082794.8353097343
14,2066219.3,0,48.79,2.844,182.0779857,8.992,2010,4,0,0,0,0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2156035.06,2237544.75,2204556.7,2173432.035,61754.806522105406,2162504.585533029,25.573248,2082794.8353097343
14,2050396.27,0,54.36,2.854,181.9718697,8.992,2010,4,0,0,0,0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,2066219.3,2156035.06,2095591.63,2138847.685,75680.21560239734,2122881.2721338463,25.663168000000002,2082794.8353097343
14,2495630.51,0,47.74,2.85,181.8657537,8.899,2010,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,2050396.27,2066219.3,2237544.75,2127548.845,86841.6115327839,2093391.964145039,25.36215,2082794.8353097343
14,2258781.28,0,65.45,2.869,181.7596377,8.899,2010,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,2495630.51,2050396.27,2156035.06,2192070.285,207651.4263491757,2255925.344483931,25.531231,2082794.8353097343
14,2121788.61,0,54.28,2.899,181.6924769,8.899,2010,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2258781.28,2495630.51,2066219.3,2217756.84,208062.4646402763,2257074.6682114378,25.798201,2082794.8353097343
14,2138144.91,0,53.47,2.902,181.6772564,8.899,2010,4,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,2121788.61,2258781.28,2050396.27,2231649.1674999995,196081.8329704641,2202763.204535576,25.824897999999997,2082794.8353097343
